id,doc_id,chunk_index,chunk_total,title,uploaded_at,filename,content_type,text,vector_len,vector_first5
85dfece0-5af4-4e30-9946-c51c425bf726,b90857a2-2502-4970-8fcf-d5a1d414ef16,4,8,Cybersecurity_Training_Stolen_Session_Cookies.pdf,2025-10-23T00:52:45.095513,Cybersecurity_Training_Stolen_Session_Cookies.pdf,application/pdf,"Disconnect the device from the internet to limit ongoing unauthorized actions.  Change your account password from a secure device and revoke active sessions where available (most services have 'Sign out of other devices').  Enable or reconfigure MFA to force new authentication for future logins.  Scan your device with updated antivirus/anti-malware tools to remove potential spyware or rogue extensions.  Notify your IT or security team with as much detail as possible (time, observed behavior, screenshots).  Invalidate cookies and sessions via the service's security settings (e.g., revoke API tokens, sign out all sessions).  Monitor accounts for suspicious activity and report fraud to the platform and, if applicable, law enforcement.  (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) 7. Policy Reminders / Organization Steps  Organizations should provide clear rules and technical controls to reduce cookie-theft risk. Recommended steps include:  Enforce HTTPS/TLS across all corporate web services and APIs.  Implement short session timeouts for sensitive applications and require reauthentication for critical actions.",768,0.030211098;0.029781863;-0.177705;0.012569738;0.07868521
8b007065-4b37-4b35-a42c-4388cfc5c0dd,11b424dc-aadc-420d-bd69-652324bb15ce,0,6,Cybersecurity_Training_Phishing.pdf,2025-10-22T16:48:04.662832,Cybersecurity_Training_Phishing.pdf,application/pdf,"Comprehensive Cybersecurity Training: Understanding and Preventing Phishing  1. Introduction and Why It Matters  Phishing is the most common and deceptive cyber threat targeting individuals and organizations alike. It involves fraudulent communication—often emails or messages—that appear to come from trusted sources. The goal is to trick users into revealing sensitive information, such as passwords, financial details, or login credentials. Globally, over 90% of successful cyberattacks begin with a phishing email, making awareness and training essential for every employee.  Phishing matters because it targets human psychology—curiosity, fear, or urgency. Unlike technical vulnerabilities, this type of attack relies on social engineering rather than hacking into systems. Learning to recognize and respond appropriately is one of the most effective ways to strengthen organizational cybersecurity.  2. Real-World Examples / Case Stories",768,0.015831672;0.12045606;-0.16404833;-0.0036208509;0.104516976
8d405850-3024-4b8d-a4ef-9bfe3d0620e9,c16667cb-0832-42b2-aaed-c88310ae325e,1,5,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,2025-10-22T16:50:00.528005,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,"![preencoded.png](Image0.jpg) Our AI-Powered Innovation  ![preencoded.png](Image1.jpg) Modular Agentic Architecture Chunking, retrieval, generation, and evaluation.  ![preencoded.png](Image2.jpg) Long-Context LLM Gemini 1.5 with 1M-token window.  ![preencoded.png](Image3.jpg) Context-Aware MCQs Ground-truth explanations for accurate learning.  ![preencoded.png](Image4.jpg) Verified & Scalable Personalized quiz generation that scales efficiently.  ### Notes:  <!-- Slide number: 5 -->  ![preencoded.png](Image0.jpg) Proven in Research – Ready for Impact 93.33% IEEE FIE 2025 4,400+ Quiz Accuracy Peer-Reviewed Question Dataset Against 78% with raw LLM. Results accepted at IEEE FIE 2025. Across diverse AI topics.  ### Notes:  <!-- Slide number: 6 --> Strategic Growth Approach  ![preencoded.png](Image0.jpg)  ![preencoded.png](Image1.jpg)  ![preencoded.png](Image2.jpg)  ![preencoded.png](Image3.jpg) Freemium Model Institutional Outreach API Integration Content Marketing Free quizzes with premium upgrades. Pilot programs in universities and bootcamps. With edtech and LMS platforms. Social media and referral incentives.",768,0.025540056;0.08961455;-0.1646507;-0.075939104;0.035134383
9743f250-49cd-47ea-b86b-d8fd8201bfbe,c16667cb-0832-42b2-aaed-c88310ae325e,4,5,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,2025-10-22T16:50:00.528005,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,"![preencoded.png](Image3.jpg) Next-Gen Learning Dynamic Shift Support next-gen learning with proven tech, scalable AI, and measurable outcomes Be part of the shift from static edtech to dynamic, agentic learning systems  ### Notes:",768,-0.015538056;0.03321989;-0.19295116;-0.022480011;0.056924567
9b44b467-9d78-4ee9-8b3a-d1220914bc19,b90857a2-2502-4970-8fcf-d5a1d414ef16,6,8,Cybersecurity_Training_Stolen_Session_Cookies.pdf,2025-10-23T00:52:45.095513,Cybersecurity_Training_Stolen_Session_Cookies.pdf,application/pdf,"2 2. How can stolen session cookies be used by an attacker?  3 3. Name two non-technical ways cookies can be stolen.  4 4. What browser attribute helps prevent JavaScript from reading cookies?  5 5. Why does MFA reduce the impact of stolen cookies?  6 6. What immediate step should you take if you suspect session theft?  7 7. List two prevention habits to protect cookies.  8 8. What organizational control helps prevent XSS attacks?  9 9. Why should you avoid 'remember me' on public devices?  10 10. How can you invalidate a stolen session after an incident?  Answer Key (brief)  1. Small pieces of data stored by websites to maintain user session state; useful for keeping you logged in without re-entering credentials.  2. Attackers can impersonate the user and access accounts, data, or perform actions as the user.  3. Interception on unsecured WinFi (MitM), malicious browser extensions/malware, or XSS vulnerabilities.  4. HttpOnly attribute prevents JavaScript from accessing cookies.  5. MFA requires a second factor that cookies alone do not provide, blocking attackers even if they have cookies.  6. Disconnect, change passwords, revoke sessions, and notify IT/security.",768,0.013462688;0.04468686;-0.15005344;-0.007865867;0.08840348
9f6d2d42-c10a-4ee1-ad16-99c51cb1e0fd,b90857a2-2502-4970-8fcf-d5a1d414ef16,2,8,Cybersecurity_Training_Stolen_Session_Cookies.pdf,2025-10-23T00:52:45.095513,Cybersecurity_Training_Stolen_Session_Cookies.pdf,application/pdf,"Session Fixation & Replay: Attackers trick a user into using a session identifier the attacker knows, then reuse it to access the account.  Shared/Worker Devices & Physical Access: Using shared computers or leaving sessions logged in on public devices can expose cookies to subsequent users.  (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) 4. Warning Signs & How to Recognize Them  Because cookie theft is stealthy, signs are often indirect. Watch for these behavioral indicators:  Unexpected actions or changes in your account (settings, messages, or transactions you did not perform).  Emails or notifications about logins from unfamiliar locations or devices.  Receiving password-reset emails you did not request (attackers may trigger resets to gain control).  Unusual activity spikes, such as bulk data downloads or exports.  Being logged out unexpectedly or seeing login prompts on a device that should be still signed in.  (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) 5. Prevention Habits  Practical habits reduce the risk of cookie theft and account takeover:",768,0.033309903;0.033770695;-0.19244489;-0.001754876;0.079937816
b12e560f-42c3-4541-a396-021daebab517,f7dcd636-6276-42a4-b5c2-e2786b4a453c,3,7,Cybersecurity_Training_Ransomware.pdf,2025-10-22T15:59:43.729990,Cybersecurity_Training_Ransomware.pdf,application/pdf,(cid:127) Suspicious emails requesting urgent action or containing unexpected attachments. (cid:127) Misspellings or incorrect sender addresses pretending to be known contacts. (cid:127) System running unusually slow or crashing repeatedly. (cid:127) Pop-ups requesting permission to run unknown software. (cid:127) Files renamed with strange extensions or inaccessible documents. (cid:127) Visible ransom note or desktop wallpaper replaced with instructions to pay.  5. Prevention Habits  Prevention is the best protection. Adopting consistent habits can drastically reduce your exposure to ransomware threats:,768,0.0859295;0.05789912;-0.17754057;-0.014736601;0.05566841
b254270d-234e-4450-9c99-c8ce13b59e0c,b90857a2-2502-4970-8fcf-d5a1d414ef16,3,8,Cybersecurity_Training_Stolen_Session_Cookies.pdf,2025-10-23T00:52:45.095513,Cybersecurity_Training_Stolen_Session_Cookies.pdf,application/pdf,Use HTTPS Everywhere: Only use websites that show a secure connection (HTTPS). Avoid transmitting sensitive data over unprotected sites.  Avoid Public WinFi for Sensitive Tasks: Use a trusted VPN if you must access accounts on public networks.  Keep Browsers and Extensions Updated: Install updates and remove extensions you don't recognize.  Limit 'Remember Me' Use: Avoid staying logged in on shared or public devices; sign out after use.  Enable Multi-Factor Authentication (MFA): Cookies alone won’t be enough for the attacker to pass MFA checks on protected services.  Restrict ThirdnParty Cookies: Use browser settings to block or limit thirdnparty cookie access and sandbox cookie contexts.  Use Browser Profiles: Keep work and personal browsing separate to limit cross-site exposure.  Regularly Clear or Isolate Sensitive Cookies: Clear cookies after sensitive sessions or use private/incognito mode for one-off tasks.  (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) 6. What to Do If It Happens  Immediate and clear actions help contain damage if you suspect session cookies were stolen:,768,0.029157871;0.03193957;-0.18109505;0.013155596;0.080682494
ce19da16-8f2a-42e7-82b0-da60e109b5cb,11b424dc-aadc-420d-bd69-652324bb15ce,5,6,Cybersecurity_Training_Phishing.pdf,2025-10-22T16:48:04.662832,Cybersecurity_Training_Phishing.pdf,application/pdf,"1. What is phishing? 2. What are two common indicators of a phishing message? 3. Why should you avoid clicking links in suspicious emails? 4. What should you do if you accidentally share your password? 5. How does MFA protect against phishing? 6. What’s the first step after recognizing a phishing attempt? 7. Who should you contact after spotting a phishing message? 8. Why is verifying URLs important? 9. What are common emotions phishing attackers exploit? 10. How can you help others in your organization prevent phishing?  10. Summary & Motivational Close  Phishing thrives on deception, but awareness is the best defense. By staying skeptical of unexpected requests, verifying sources, and practicing good security hygiene, you can prevent devastating breaches. Every employee contributes to cybersecurity—your caution protects not only your data but the entire organization.  Note: This content was AI-generated for demonstration and training purposes only and has not been independently validated.",768,0.026322866;0.087374724;-0.14765383;-0.016956322;0.1302421
d31f926d-e3c8-45bb-ae65-7b844676c220,11b424dc-aadc-420d-bd69-652324bb15ce,4,6,Cybersecurity_Training_Phishing.pdf,2025-10-22T16:48:04.662832,Cybersecurity_Training_Phishing.pdf,application/pdf,"Strong organizational policies can prevent phishing from spreading or recurring. Key steps include:  (cid:127) Conduct regular phishing simulation exercises. (cid:127) Update cybersecurity awareness training annually. (cid:127) Implement secure password and authentication policies. (cid:127) Establish clear reporting channels for suspicious emails. (cid:127) Enforce least-privilege access controls.  8. Reflection Questions / Checklists  Reflect on your awareness and response readiness:  (cid:127) Can I identify phishing attempts in my inbox? (cid:127) Do I know how to verify a sender’s authenticity? (cid:127) Do I use strong, unique passwords for all accounts? (cid:127) Have I enabled MFA wherever possible? (cid:127) Do I know whom to report suspicious activity to?  9. Quick Quiz",768,0.0030016634;0.09687215;-0.17751032;-0.015924081;0.10061858
d6156327-df0a-42d2-bcd5-c6204c50c45b,b90857a2-2502-4970-8fcf-d5a1d414ef16,7,8,Cybersecurity_Training_Stolen_Session_Cookies.pdf,2025-10-23T00:52:45.095513,Cybersecurity_Training_Stolen_Session_Cookies.pdf,application/pdf,"7. Use HTTPS, enable MFA, limit 'remember me', update browsers, restrict extensions.  8. Content Security Policy (CSP) and input validation.  9. Because public devices may be used by others who can read cookies or use your session.  10. Change passwords, revoke tokens/sessions via the service, or force reauthentication.  (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) (cid:127) 10. Summary & Motivational Close  Session cookies are small but powerful. Protecting them protects identities and organizational trust. Adopting careful browsing habits, enabling MFA, and following organizational controls dramatically lower the risk of account hijacking. When everyone in the organization treats sessions as sensitive, attackers lose their easiest paths to impersonation. Stay vigilant — your session hygiene matters.  Note: This content was AI-generated for demonstration and training purposes only and has not been independently validated.",768,0.0047479165;0.037393168;-0.15206055;-0.019447405;0.0954328
d8a758e3-4da6-4bb5-a61a-48b277dc153f,11b424dc-aadc-420d-bd69-652324bb15ce,3,6,Cybersecurity_Training_Phishing.pdf,2025-10-22T16:48:04.662832,Cybersecurity_Training_Phishing.pdf,application/pdf,"(cid:127) Verify sender identity: Hover over email addresses and links before clicking. (cid:127) Never share credentials: Legitimate companies will never ask for passwords by email. (cid:127) Check for HTTPS: Ensure websites use secure connections before entering information. (cid:127) Use spam filters: Keep your email filtering active and updated. (cid:127) Report suspicious messages: Forward them to your IT or security team. (cid:127) Educate others: Share awareness within your team. (cid:127) Use MFA (multi-factor authentication): Adds a second layer of defense if credentials are stolen.  6. What to Do If It Happens  If you suspect or realize that you’ve clicked on a phishing link or shared sensitive information, take the following steps immediately:  1. Disconnect your device from the internet. 2. Inform your IT or cybersecurity team right away. 3. Change any potentially compromised passwords. 4. Run a full antivirus scan to remove possible malware. 5. Monitor financial and email accounts for unusual activity. 6. Report the phishing attempt to your organization and relevant authorities.  7. Policy Reminders / Organization Steps",768,0.033247467;0.069743425;-0.1714337;0.0077087358;0.0965183
dc099bd9-158a-4113-a99f-75f26c449420,f7dcd636-6276-42a4-b5c2-e2786b4a453c,0,7,Cybersecurity_Training_Ransomware.pdf,2025-10-22T15:59:43.729990,Cybersecurity_Training_Ransomware.pdf,application/pdf,"Comprehensive Cybersecurity Training: Understanding and Preventing Ransomware  1. Introduction and Why It Matters  Ransomware is one of the most pervasive and costly cyber threats of the 21st century. It is a form of malicious software that locks, encrypts, or restricts access to data and demands payment for its release. Attackers often target organizations that rely heavily on data continuity—such as hospitals, schools, and corporations—because downtime can be devastating. In 2024 alone, global damages caused by ransomware attacks exceeded $30 billion, highlighting the urgency of cybersecurity training for all employees.  Ransomware matters because it exploits the human element—the weakest link in cybersecurity. While advanced systems protect networks, a single careless click can lead to disaster. Understanding ransomware empowers employees to serve as the first line of defense, protecting both personal and organizational data integrity.  2. Real-World Examples / Case Stories",768,0.048540972;0.10065548;-0.1703623;0.001924515;0.0882004
e72e549b-99c2-4bf4-8c4e-2528b916b007,f7dcd636-6276-42a4-b5c2-e2786b4a453c,4,7,Cybersecurity_Training_Ransomware.pdf,2025-10-22T15:59:43.729990,Cybersecurity_Training_Ransomware.pdf,application/pdf,"(cid:127) Think before you click: Always verify email sources before opening attachments. (cid:127) Back up your files: Maintain regular backups using cloud or offline drives. (cid:127) Update regularly: Outdated systems are vulnerable to exploitation. (cid:127) Use multi-factor authentication (MFA): Prevent attackers from using stolen passwords. (cid:127) Install security updates promptly: Patches close vulnerabilities. (cid:127) Be mindful of USB devices: Avoid using unverified drives or media. (cid:127) Limit administrative privileges: Use a standard user account for daily work.  6. What to Do If It Happens  If you suspect ransomware infection, acting fast can minimize damage:  1. Disconnect from the internet immediately. 2. Notify your IT or cybersecurity team. 3. Do NOT pay the ransom—it encourages further attacks and may not guarantee recovery. 4. Document what happened (screenshots, ransom notes). 5. Restore data only from verified, clean backups. 6. Report the incident to law enforcement and cybersecurity authorities.  7. Policy Reminders / Organization Steps  Every organization should establish and follow clear cybersecurity policies. Key points include:",768,0.07684663;0.035229255;-0.16725506;-0.0052209822;0.08438675
ed3d7f46-213e-499d-8867-8591ec839609,c16667cb-0832-42b2-aaed-c88310ae325e,2,5,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,2025-10-22T16:50:00.528005,LLMQuizRAGai-Revolutionizing-AI-Education-Through-Long-Context-Quiz-Generation copy.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,"![preencoded.png](Image4.jpg) Influencer Program Amplify trust and adoption.  ### Notes:  <!-- Slide number: 7 -->  ![preencoded.png](Image0.jpg) Monetization Overview  Individual Learners (B2C) Freemium ($10–$15/month)  Enterprise Licenses (B2B) Per-seat/flat fee ($5,000–$25,000/year)  Course Packs / MCQ Bundles One-time purchase ($10–$99 per bundle)  API Access Usage-based SaaS (Starting $0.01/query)  Token Incentives Free reward currency (Unlock bonuses)  ### Notes:  <!-- Slide number: 8 --> Winning the Market with Differentiation  AI-generated MCQs QuizGecko GPT-4 Tutor Khanmigo QuizAI  AI-generated MCQs ✅ ✅ ❌ ✅  Context-Rich (1M token) ❌ ❌ ❌ ✅  Modular Agentic Architecture ❌ ❌ ❌ ✅  Curriculum Alignment ❌ ✅ ✅ ✅  Long-context RAG Retrieval ❌ ❌ ❌ ✅  Peer-reviewed Research-Backed ❌ ❌ ❌ ✅  Embedded Evaluator Agent ❌ ❌ ❌ ✅  ### Notes:  <!-- Slide number: 9 -->  ![preencoded.png](Image0.jpg)  ![preencoded.png](Image1.jpg) Founder & Vision  Sreekanth Gopi Experience Advisor Network Solo founder, AI researcher, IEEE-published author. 5+ years with LLMs, quiz systems, educational AI. AI in education experts and edtech founders.  ### Notes:",768,-0.017409414;0.081381045;-0.16618705;-0.045158442;0.04965206
